0.8427825839306243, 0.14928482412039157, 0,
0.6442550579789788, 0.46834758625033657, 0,
0.5888792700594402, 0.5815001693134397, 0,
0.4332530894120191, 0.7765008150931839, 0,
0.20140332635386748, 0.3250177227833786, 0,
0.25599884744703405, 0.6232630048172956, 0,
0.6171911991852235, 0.47853631198511515, 0,
0.09934885823529693, 0.8005903248429583, 0,
0.7670305762359991, 0.2845695322894476, 0,
0.9022064681539479, 0.28752678200862036, 0,
0.32517515520498586, 0.5236980887579712, 0,
0.6751637287809543, 0.033447382663732816, 0,
0.48967927238458253, 0.04383639061559941, 0,
0.43387633883090015, 0.34001502478034995, 0,
0.33520886699598795, 0.9390708225498805, 0,
0.24026990913231216, 0.6127559276506359, 0,
0.1989307285894436, 0.8818840104982909, 0,
0.017744937963797613, 0.8205407773394189, 0,
0.6352770145701511, 0.5080876682144682, 0,
0.8348700381547929, 0.47489177415322303, 0,
0.7068274674609489, 0.5555444962948932, 0,
0.03662128976306789, 0.3209186391094242, 0,
0.7662471747266442, 0.6657671373011527, 0,
0.943047717358658, 0.2178193995436275, 0,
0.4281629190480998, 0.37174009928652485, 0,
0.8323116415140749, 0.8792642507661332, 0,
0.13005632775956877, 0.8158185027025112, 0,
0.5783741693018885, 0.24261448608670544, 0,
0.5376976533898108, 0.1683152737048359, 0,
0.6231656894684622, 0.24080997430372741, 0,
0.0633392237077226, 0.5503959257935465, 0,
0.9289018600155173, 0.6618929933928545, 0,
0.9338327618955817, 0.5041584143917737, 0,
0.1782757141620157, 0.5985177391902027, 0,
0.57103008917265, 0.6982829272531133, 0,
0.768576939937971, 0.7134283314210186, 0,
0.5282724217873815, 0.6093942881976194, 0,
0.08035979605483723, 0.17677083505834035, 0,
0.8644683994972517, 0.3772881112273071, 0,
0.09210105026808535, 0.6672376712828765, 0,
0.6312061616414061, 0.8964284580699395, 0,
0.6593602563125828, 0.2714252281098952, 0,
0.09854071142122456, 0.4766338012779745, 0,
0.6802742374646433, 0.46441889676050285, 0,
0.4515425269853989, 0.08262516642415563, 0,
0.9287888139995225, 0.6095021593276736, 0,
0.9523889606306385, 0.24511831151163566, 0,
0.5528501710026131, 0.5760191369309516, 0,
0.9817252525860664, 0.22539970107689689, 0,
